Price|Close
Ticker|MSFT
Date|
2011-08-25|19.239540100097656
2011-08-26|19.772008895874023
2011-08-29|20.234006881713867
2011-08-30|20.539405822753906
2011-08-31|20.829120635986328
2011-09-01|20.52374267578125
2011-09-02|20.20269012451172
2011-09-06|19.975605010986328
2011-09-07|20.359304428100586
2011-09-08|20.531572341918945
2011-09-09|20.15570640563965
2011-09-12|20.273160934448242
2011-09-13|20.3906192779541
2011-09-14|20.75082015991211
2011-09-15|21.1345157623291
2011-09-16|21.23631477355957
2011-09-19|21.306793212890625
2011-09-20|21.126689910888672
2011-09-21|20.35146713256836
2011-09-22|19.623228073120117
2011-09-23|19.623228073120117
2011-09-26|19.92078971862793
2011-09-27|20.100894927978516
2011-09-28|20.03042221069336
2011-09-29|19.928625106811523
2011-09-30|19.490110397338867
2011-10-03|19.20821189880371
2011-10-04|19.84248924255371
2011-10-05|20.273160934448242
2011-10-06|20.625539779663086
2011-10-07|20.555065155029297
2011-10-10|21.095359802246094
2011-10-11|21.14234161376953
2011-10-12|21.111024856567383
2011-10-13|21.283300399780273
2011-10-14|21.35377311706543
2011-10-17|21.126689910888672
2011-10-18|21.385089874267578
2011-10-19|21.244144439697266
2011-10-20|21.17367172241211
2011-10-21|21.267637252807617
2011-10-24|21.291133880615234
2011-10-25|20.993566513061523
2011-10-26|20.821300506591797
2011-10-27|21.338109970092773
2011-10-28|21.126689910888672
2011-10-31|20.852615356445312
2011-11-01|20.35146713256836
2011-11-02|20.36712646484375
2011-11-03|20.774320602416992
2011-11-04|20.555065155029297
2011-11-07|20.985736846923828
2011-11-08|21.267637252807617
2011-11-09|20.51590919494629
2011-11-10|20.578550338745117
2011-11-11|21.071866989135742
2011-11-14|20.954416275024414
2011-11-15|21.0964298248291
2011-11-16|20.567834854125977
2011-11-17|20.149694442749023
2011-11-18|19.96034812927246
2011-11-21|19.723661422729492
2011-11-22|19.557985305786133
2011-11-23|19.305519104003906
2011-11-25|19.1713924407959
2011-11-28|19.6210994720459
2011-11-29|19.597421646118164
2011-11-30|20.181249618530273
2011-12-01|19.944570541381836
2011-12-02|19.89723014831543
2011-12-05|20.275920867919922
2011-12-06|20.244359970092773
2011-12-07|20.1970272064209
2011-12-08|20.039236068725586
2011-12-09|20.275920867919922
2011-12-12|20.12602424621582
2011-12-13|20.323259353637695
2011-12-14|20.18914031982422
2011-12-15|20.165468215942383
2011-12-16|20.512609481811523
2011-12-19|20.141799926757812
2011-12-20|20.53627586364746
2011-12-21|20.323259353637695
2011-12-22|20.362703323364258
2011-12-23|20.53627586364746
2011-12-27|20.544160842895508
2011-12-28|20.370594024658203
2011-12-29|20.528385162353516
2011-12-30|20.481050491333008
2012-01-03|21.120092391967773
2012-01-04|21.61713218688965
2012-01-05|21.83803939819336
2012-01-06|22.177278518676758
2012-01-09|21.885377883911133
2012-01-10|21.964271545410156
2012-01-11|21.869586944580078
2012-01-12|22.090499877929688
2012-01-13|22.287731170654297
2012-01-17|22.295623779296875
2012-01-18|22.27195930480957
2012-01-19|22.185169219970703
2012-01-20|23.439594268798828
2012-01-23|23.455371856689453
2012-01-24|23.147687911987305
2012-01-25|23.32125473022461
2012-01-26|23.27391815185547
2012-01-27|23.060897827148438
2012-01-30|23.36070442199707
2012-01-31|23.297590255737305
2012-02-01|23.581602096557617
2012-02-02|23.628938674926758
2012-02-03|23.857736587524414
2012-02-06|23.8261775970459
2012-02-07|23.94451904296875
2012-02-08|24.18909454345703
2012-02-09|24.275875091552734
2012-02-10|24.062864303588867
2012-02-13|24.125974655151367
2012-02-14|24.022741317749023
2012-02-15|23.86391258239746
2012-02-16|24.848648071289062
2012-02-17|24.81688117980957
2012-02-21|24.9677677154541
2012-02-22|24.832767486572266
2012-02-23|24.912181854248047
2012-02-24|24.999534606933594
2012-02-27|24.896299362182617
2012-02-28|25.30925178527832
2012-02-29|25.206008911132812
2012-03-01|25.64278793334961
2012-03-02|25.476022720336914
2012-03-05|25.2536563873291
2012-03-06|25.063066482543945
2012-03-07|25.28542709350586
2012-03-08|25.42042350769043
2012-03-09|25.404544830322266
2012-03-12|25.44425392150879
2012-03-13|25.94455909729004
2012-03-14|26.02396583557129
2012-03-15|26.08751106262207
2012-03-16|25.88897132873535
2012-03-19|25.571313858032227
2012-03-20|25.404544830322266
2012-03-21|25.341012954711914
2012-03-22|25.412487030029297
2012-03-23|25.42042350769043
2012-03-26|25.88103675842285
2012-03-27|25.825437545776367
2012-03-28|25.563377380371094
2012-03-29|25.507783889770508
2012-03-30|25.618959426879883
2012-04-02|25.64278793334961
2012-04-03|25.364839553833008
2012-04-04|24.78511619567871
2012-04-05|25.03130531311035
2012-04-09|24.69776725769043
2012-04-10|24.197458267211914
2012-04-11|24.10215950012207
2012-04-12|24.602460861206055
2012-04-13|24.467464447021484
2012-04-16|24.6818790435791
2012-04-17|24.9677677154541
2012-04-18|24.729522705078125
2012-04-19|24.62628746032715
2012-04-20|25.746030807495117
2012-04-23|25.507783889770508
2012-04-24|25.348962783813477
2012-04-25|25.571313858032227
2012-04-26|25.49984359741211
2012-04-27|25.3966007232666
2012-04-30|25.42837142944336
2012-05-01|25.42042350769043
2012-05-02|25.2536563873291
2012-05-03|25.22189712524414
2012-05-04|24.602460861206055
2012-05-07|24.340404510498047
2012-05-08|24.221281051635742
2012-05-09|24.42775535583496
2012-05-10|24.411874771118164
2012-05-11|24.745412826538086
2012-05-14|24.36422348022461
2012-05-15|24.148395538330078
2012-05-16|23.900602340698242
2012-05-17|23.7567195892334
2012-05-18|23.397010803222656
2012-05-21|23.780691146850586
2012-05-22|23.78868865966797
2012-05-23|23.269107818603516
2012-05-24|23.23714256286621
2012-05-25|23.229145050048828
2012-05-29|23.628820419311523
2012-05-30|23.452964782714844
2012-05-31|23.333059310913086
2012-06-01|22.741540908813477
2012-06-04|22.82147789001465
2012-06-05|22.78950309753418
2012-06-06|23.460960388183594
2012-06-07|23.365032196044922
2012-06-08|23.700763702392578
2012-06-11|23.101247787475586
2012-06-12|23.413002014160156
2012-06-13|23.285104751586914
2012-06-14|23.452964782714844
2012-06-15|23.99651527404785
2012-06-18|23.852636337280273
2012-06-19|24.540082931518555
2012-06-20|24.72393226623535
2012-06-21|24.092443466186523
2012-06-22|24.540082931518555
2012-06-25|23.876615524291992
2012-06-26|23.99651527404785
2012-06-27|24.116422653198242
2012-06-28|23.90859031677246
2012-06-29|24.452150344848633
2012-07-02|24.428171157836914
2012-07-03|24.588041305541992
2012-07-05|24.540082931518555
2012-07-06|24.13241195678711
2012-07-09|23.980531692504883
2012-07-10|23.772701263427734
2012-07-11|23.420988082885742
2012-07-12|22.885425567626953
2012-07-13|23.492923736572266
2012-07-16|23.53289794921875
2012-07-17|23.70875358581543
2012-07-18|24.340242385864258
2012-07-19|24.516103744506836
2012-07-20|24.076452255249023
2012-07-23|23.40500259399414
2012-07-24|23.301084518432617
2012-07-25|23.045291900634766
2012-07-26|23.3090763092041
2012-07-27|23.78868865966797
2012-07-30|23.692766189575195
2012-07-31|23.5568790435791
2012-08-01|23.508922576904297
2012-08-02|23.333059310913086
2012-08-03|23.780691146850586
2012-08-06|23.94056510925293
2012-08-07|24.18836784362793
2012-08-08|24.244321823120117
2012-08-09|24.380210876464844
2012-08-10|24.316261291503906
2012-08-13|24.292285919189453
2012-08-14|24.244001388549805
2012-08-15|24.300329208374023
2012-08-16|24.76702880859375
2012-08-17|24.863584518432617
2012-08-20|24.734838485717773
2012-08-21|24.78311538696289
2012-08-22|24.57390594482422
2012-08-23|24.34860610961914
2012-08-24|24.589996337890625
2012-08-27|24.694602966308594
2012-08-28|24.646329879760742
2012-08-29|24.662425994873047
2012-08-30|24.39688491821289
2012-08-31|24.79920768737793
2012-09-04|24.45321273803711
2012-09-05|24.45321273803711
2012-09-06|25.22567367553711
2012-09-07|24.90380859375
2012-09-10|24.718746185302734
2012-09-11|24.775068283081055
2012-09-12|24.76702880859375
2012-09-13|24.89576530456543
2012-09-14|25.113021850585938
2012-09-17|25.113021850585938
2012-09-18|25.088876724243164
2012-09-19|24.984275817871094
2012-09-20|25.306140899658203
2012-09-21|25.096923828125
2012-09-24|24.76702880859375
2012-09-25|24.45321273803711
2012-09-26|24.27618980407715
2012-09-27|24.26814079284668
2012-09-28|23.9462833404541
2012-10-01|23.729032516479492
2012-10-02|23.86581802368164
2012-10-03|24.026744842529297
2012-10-04|24.163536071777344
2012-10-05|24.018699645996094
2012-10-08|23.962379455566406
2012-10-09|23.560060501098633
2012-10-10|23.318660736083984
2012-10-11|23.29452133178711
2012-10-12|23.49567985534668
2012-10-15|23.7451229095459
2012-10-16|23.729032516479492
2012-10-17|23.809494018554688
2012-10-18|23.73708152770996
2012-10-19|23.045082092285156
2012-10-22|22.53010368347168
2012-10-23|22.570337295532227
2012-10-24|22.44964027404785
2012-10-25|22.433549880981445
2012-10-26|22.699085235595703
2012-10-31|22.964618682861328
2012-11-01|23.753170013427734
2012-11-02|23.73708152770996
2012-11-05|23.841678619384766
2012-11-06|24.026744842529297
2012-11-07|23.399126052856445
2012-11-08|23.18186378479004
2012-11-09|23.197959899902344
2012-11-12|22.707130432128906
2012-11-13|21.976993560791016
2012-11-14|21.77417755126953
2012-11-15|21.628149032592773
2012-11-16|21.51457977294922
2012-11-19|21.684938430786133
2012-11-20|21.668710708618164
2012-11-21|21.863414764404297
2012-11-23|22.471860885620117
2012-11-26|22.22037124633789
2012-11-27|21.968883514404297
2012-11-28|22.196044921875
2012-11-29|21.863414764404297
2012-11-30|21.595703125
2012-12-03|21.44156265258789
2012-12-04|21.392879486083984
2012-12-05|21.636262893676758
2012-12-06|21.684938430786133
2012-12-07|21.465904235839844
2012-12-10|21.855297088623047
2012-12-11|22.1635799407959
2012-12-12|22.098684310913086
2012-12-13|21.99321937561035
2012-12-14|21.749845504760742
2012-12-17|21.985107421875
2012-12-18|22.358285903930664
2012-12-19|22.155467987060547
2012-12-20|22.45563507080078
2012-12-21|22.269046783447266
2012-12-24|21.952653884887695
2012-12-26|21.79041290283203
2012-12-27|21.87152862548828
2012-12-28|21.538917541503906
2012-12-31|21.668710708618164
2013-01-02|22.40696144104004
2013-01-03|22.106796264648438
2013-01-04|21.69304847717285
2013-01-07|21.65248680114746
2013-01-08|21.538917541503906
2013-01-09|21.660606384277344
2013-01-10|21.465904235839844
2013-01-11|21.766067504882812
2013-01-14|21.81473731994629
2013-01-15|22.0743465423584
2013-01-16|21.936429977416992
2013-01-17|22.106796264648438
2013-01-18|22.106796264648438
2013-01-22|22.025663375854492
2013-01-23|22.398841857910156
2013-01-24|22.415067672729492
2013-01-25|22.617889404296875
2013-01-28|22.64222526550293
2013-01-29|22.72334861755371
2013-01-30|22.593549728393555
2013-01-31|22.269046783447266
2013-02-01|22.6584529876709
2013-02-04|22.26093292236328
2013-02-05|22.309614181518555
2013-02-06|22.179813385009766
2013-02-07|22.131134033203125
2013-02-08|22.350168228149414
2013-02-11|22.601661682128906
2013-02-12|22.617889404296875
2013-02-13|22.739580154418945
2013-02-14|22.747699737548828
2013-02-15|22.72334861755371
2013-02-19|22.94420623779297
2013-02-20|22.796974182128906
2013-02-21|22.48613929748535
2013-02-22|22.70699691772461
2013-02-25|22.38798713684082
2013-02-26|22.38798713684082
2013-02-27|22.747888565063477
2013-02-28|22.739715576171875
2013-03-01|22.862411499023438
2013-03-04|23.0260066986084
2013-03-05|23.189607620239258
2013-03-06|22.976930618286133
2013-03-07|23.017812728881836
2013-03-08|22.903310775756836
2013-03-11|22.796974182128906
2013-03-12|22.829687118530273
2013-03-13|22.837865829467773
2013-03-14|23.017812728881836
2013-03-15|22.93602752685547
2013-03-18|22.985105514526367
2013-03-19|23.050535202026367
2013-03-20|23.165056228637695
2013-03-21|22.993289947509766
2013-03-22|23.1077938079834
2013-03-25|23.0341854095459
2013-03-26|23.0341854095459
2013-03-27|23.205957412719727
2013-03-28|23.40226936340332
2013-04-01|23.40226936340332
2013-04-02|23.55768585205078
2013-04-03|23.361371994018555
2013-04-04|23.394092559814453
2013-04-05|23.47588539123535
2013-04-08|23.385908126831055
2013-04-09|24.22024917602539
2013-04-10|24.768295288085938
2013-04-11|23.672204971313477
2013-04-12|23.54950714111328
2013-04-15|23.467708587646484
2013-04-16|23.696739196777344
2013-04-17|23.582225799560547
2013-04-18|23.54950714111328
2013-04-19|24.351125717163086
2013-04-22|25.218172073364258
2013-04-23|25.030044555664062
2013-04-24|25.978900909423828
2013-04-25|26.126134872436523
2013-04-26|26.003433227539062
2013-04-29|26.674175262451172
2013-04-30|27.074979782104492
2013-05-01|26.764150619506836
2013-05-02|27.12405776977539
2013-05-03|27.393993377685547
2013-05-06|27.60666847229004
2013-05-07|27.246755599975586
2013-05-08|26.985002517700195
2013-05-09|26.715070724487305
2013-05-10|26.739606857299805
2013-05-13|27.017723083496094
2013-05-14|27.619035720825195
2013-05-15|27.88262176513672
2013-05-16|28.07207489013672
2013-05-17|28.72280502319336
2013-05-20|28.895774841308594
2013-05-21|28.706329345703125
2013-05-22|28.508647918701172
2013-05-23|28.129728317260742
2013-05-24|28.22857666015625
2013-05-28|28.846355438232422
2013-05-29|28.731040954589844
2013-05-30|28.85460090637207
2013-05-31|28.747514724731445
2013-06-03|29.315876007080078
2013-06-04|28.821657180786133
2013-06-05|28.648679733276367
2013-06-06|28.79694366455078
2013-06-07|29.381763458251953
2013-06-10|29.217037200927734
2013-06-11|28.698095321655273
2013-06-12|28.829893112182617
2013-06-13|28.599245071411133
2013-06-14|28.33566665649414
2013-06-17|28.829893112182617
2013-06-18|28.813411712646484
2013-06-19|28.492162704467773
2013-06-20|27.586088180541992
2013-06-21|27.404863357543945
2013-06-24|27.775537490844727
2013-06-25|27.734350204467773
2013-06-26|28.294479370117188
2013-06-27|28.516870498657227
2013-06-28|28.450977325439453
2013-07-01|28.302715301513672
2013-07-02|27.956754684448242
2013-07-03|28.014415740966797
2013-07-05|28.179147720336914
2013-07-08|28.27800941467285
2013-07-09|28.294479370117188
2013-07-10|28.582773208618164
2013-07-11|29.398250579833984
2013-07-12|29.381763458251953
2013-07-15|29.793621063232422
2013-07-16|29.87601089477539
2013-07-17|29.43943977355957
2013-07-18|29.192317962646484
2013-07-19|25.864524841308594
2013-07-22|26.366994857788086
2013-07-23|26.210487365722656
2013-07-24|26.325807571411133
2013-07-25|25.856290817260742
2013-07-26|26.04574966430664
2013-07-29|25.97984504699707
2013-07-30|26.235193252563477
2013-07-31|26.226961135864258
2013-08-01|26.086931228637695
2013-08-02|26.268142700195312
2013-08-05|26.111642837524414
2013-08-06|26.012794494628906
2013-08-07|26.408184051513672
2013-08-08|27.091859817504883
2013-08-09|26.93535041809082
2013-08-12|27.07537841796875
2013-08-13|26.735280990600586
2013-08-14|26.834815979003906
2013-08-15|26.37030601501465
2013-08-16|26.37858772277832
2013-08-19|26.03849220275879
2013-08-20|26.22928237915039
2013-08-21|26.220983505249023
2013-08-22|26.86800765991211
2013-08-23|28.825658798217773
2013-08-26|28.32794952392578
2013-08-27|27.589683532714844
2013-08-28|27.390602111816406
2013-08-29|27.830242156982422
2013-08-30|27.705810546875
2013-09-03|26.44495391845703
2013-09-04|25.88088035583496
2013-09-05|25.90576171875
2013-09-06|25.83940315246582
2013-09-09|26.262462615966797
2013-09-10|26.86800765991211
2013-09-11|27.158334732055664
2013-09-12|27.11685562133789
2013-09-13|27.398889541625977
